ID,open_month,end_month,window,STATUS
5117295,-23,0,23,No Loan
5117296,-26,-20,6,Paid
5117298,-57,0,57,No Loan
5117299,-51,0,51,No Loan
5117300,-6,0,6,No Loan
5117301,-1,0,1,No Loan
5117302,-49,-39,10,No Loan
5117307,-38,0,38,No Loan
5117308,-47,-37,10,No Loan
5117309,-9,0,9,No Loan
5117311,-25,0,25,No Loan
5117312,-11,0,11,No Loan
5117313,-52,0,52,Paid
5117314,-9,0,9,No Loan
5117316,-31,0,31,No Loan
5117317,-38,-19,19,Paid
5117318,-4,0,4,Paid
5117319,-40,-12,28,Paid
5117321,-6,0,6,No Loan
5117322,-5,0,5,No Loan
5117323,-15,0,15,No Loan
5117324,-42,0,42,Paid
5117325,-18,0,18,Paid
5117326,-50,-8,42,Paid
5117329,-53,-2,51,Paid
5117330,-20,0,20,No Loan
5117331,-22,0,22,No Loan
5117332,-22,0,22,No Loan
5117334,-37,-16,21,No Loan
5117335,-35,-14,21,No Loan
5117336,-11,0,11,No Loan
5117338,-31,0,31,No Loan
5117339,-39,-33,6,No Loan
5117340,-31,-25,6,No Loan
5117341,-5,0,5,No Loan
5117342,-44,0,44,No Loan
5117344,-17,0,17,No Loan
5117345,-18,0,18,No Loan
5117350,-41,-23,18,Paid
5117351,-27,0,27,Paid
5117352,-3,-2,1,No Loan
5117353,-1,0,1,No Loan
5117354,-3,0,3,No Loan
5117355,-4,0,4,Paid
5117356,-17,0,17,Paid
5117357,-45,-28,17,Paid
5117358,-22,-13,9,Paid
5117359,-11,0,11,Paid
5117360,-32,0,32,Paid
5117361,-15,-4,11,No Loan
5117364,-25,-1,24,Paid
5117365,-24,-12,12,No Loan
5117366,-21,0,21,Paid
5117367,-20,0,20,Paid
5117368,-11,0,11,No Loan
5117369,-23,-19,4,No Loan
5117370,-4,0,4,Paid
5117373,-4,0,4,No Loan
5117374,-13,0,13,Paid
5117375,-4,0,4,Paid
5117376,-15,0,15,No Loan
5117377,-12,0,12,No Loan
5117383,-1,0,1,No Loan
5117385,-23,0,23,Paid
5117386,-48,-1,47,Paid
5117388,-17,0,17,No Loan
5117389,-52,-5,47,Paid
5117390,-60,-13,47,Paid
5117391,-37,0,37,Paid
5117392,-50,-3,47,Paid
5117393,-31,0,31,Paid
5117394,-44,0,44,No Loan
5117396,-14,0,14,No Loan
5117397,-43,0,43,No Loan
5117398,-19,-7,12,Paid
5117399,-12,0,12,Paid
5117400,-10,0,10,Paid
5117401,-4,0,4,Paid
5117402,-2,0,2,Paid
5117403,-8,0,8,Paid
5117404,-22,0,22,Paid
5117405,-42,-34,8,No Loan
5117406,-33,-25,8,No Loan
5117407,-38,0,38,Paid
5117408,-22,-14,8,No Loan
5117409,-9,-1,8,No Loan
5117410,-42,-9,33,No Loan
5117411,-20,-10,10,Paid
5117413,-51,0,51,Paid
5117414,-28,0,28,Paid
5117415,-11,0,11,Paid
5117416,-20,-2,18,Paid
5117417,-10,0,10,Paid
5117418,-10,0,10,Paid
5117419,-17,0,17,Paid
5117420,-6,0,6,Paid
5117421,-27,0,27,Paid
5117422,-41,-23,18,Paid
5117423,-45,0,45,Paid
5117424,-20,-12,8,Paid
5117425,-38,0,38,Paid
5117427,-31,0,31,Paid
5117428,-24,0,24,Paid
5117429,-17,0,17,Paid
5117430,-7,0,7,Paid
5117431,-39,0,39,Paid
5117432,-39,0,39,No Loan
5117433,-39,0,39,Paid
5117434,-29,0,29,Paid
5117435,-21,0,21,No Loan
5117436,-21,0,21,No Loan
5117438,-3,0,3,Paid
5117439,-21,0,21,No Loan
5117440,-8,0,8,Paid
5117441,-12,0,12,Paid
5117442,-48,-25,23,Paid
5117443,-9,0,9,Paid
5117444,-59,-36,23,Paid
5117445,-36,-12,24,No Loan
5117446,-23,0,23,Paid
5117447,-22,0,22,Paid
5117448,-25,0,25,No Loan
5117449,-25,0,25,No Loan
5117450,-25,0,25,Paid
5117451,-46,-21,25,No Loan
5117452,-46,-21,25,No Loan
5117453,-28,-3,25,No Loan
5117454,-8,0,8,No Loan
5117456,-13,-10,3,Paid
5117457,-23,-20,3,Paid
5117458,-2,0,2,Paid
5117459,-32,0,32,Paid
5117460,-11,-3,8,Paid
5117461,-34,0,34,Paid
5117462,-7,0,7,Paid
5117463,-21,0,21,No Loan
5117464,-53,-32,21,No Loan
5117467,-58,-37,21,No Loan
5117469,-42,-21,21,No Loan
5117470,-27,-6,21,No Loan
5117471,-32,-11,21,No Loan
5117473,-59,-38,21,No Loan
5117475,-42,-21,21,No Loan
5117476,-44,-23,21,No Loan
5117477,-24,-3,21,No Loan
5117478,-35,0,35,Paid
5117479,-37,0,37,Paid
5117480,-9,0,9,Paid
5117481,-18,0,18,Paid
5117483,-1,0,1,Paid
5117484,-30,0,30,No Loan
5117485,-42,-13,29,No Loan
5117486,-28,0,28,No Loan
5117487,-16,-4,12,Paid
5117488,-16,-4,12,Paid
5117489,-11,0,11,Paid
5117490,-1,0,1,Closed
5117491,-3,0,3,No Loan
5117492,-3,0,3,No Loan
5117493,-4,0,4,Paid
5117494,-4,0,4,No Loan
5117495,-5,-2,3,No Loan
5117496,-49,0,49,Paid
5117497,-49,-36,13,Paid
5117498,-2,0,2,Closed
5117499,-31,-18,13,Paid
5117500,-49,-44,5,Closed
5117501,-34,0,34,Paid
5117502,-8,-4,4,No Loan
5117503,-1,0,1,No Loan
5117504,-5,0,5,Paid
5117505,-3,0,3,Paid
5117506,-20,0,20,Paid
5117507,-21,0,21,Paid
5117508,-47,0,47,No Loan
5117510,-11,0,11,No Loan
5117512,-35,0,35,No Loan
5117513,-42,0,42,No Loan
5117514,-1,0,1,No Loan
5117515,-38,-36,2,No Loan
5117516,-11,0,11,No Loan
5117518,-20,0,20,No Loan
5117519,-36,0,36,No Loan
5117522,-51,-15,36,No Loan
5117523,-35,0,35,No Loan
5117524,-25,0,25,No Loan
5117526,-54,-18,36,No Loan
5117527,-32,0,32,No Loan
5117528,-30,0,30,No Loan
5117529,-26,0,26,Paid
5117530,-34,0,34,No Loan
5117531,-41,0,41,Paid
5117532,-1,0,1,Paid
5117533,-9,0,9,Paid
5117534,-20,-6,14,Paid
5117535,-14,0,14,Paid
5117536,-12,0,12,Paid
5117537,-19,0,19,Paid
5117538,-19,0,19,Paid
5117539,-38,0,38,Paid
5117540,-18,0,18,Paid
5117542,-2,0,2,Paid
5117543,-59,-35,24,No Loan
5117544,-24,0,24,Paid
5117550,-14,0,14,Paid
5117551,-24,0,24,No Loan
5117552,-14,0,14,No Loan
5117553,-14,0,14,No Loan
5117557,-41,0,41,No Loan
5117560,-34,0,34,No Loan
5117561,-31,0,31,No Loan
5117562,-37,0,37,No Loan
5117563,-35,0,35,No Loan
5117564,-3,0,3,No Loan
5117565,-7,0,7,Paid
5117566,-7,0,7,Paid
5117568,-43,-18,25,Paid
5117569,-25,0,25,Paid
5117570,-26,0,26,Paid
5117571,-49,0,49,Paid
5117572,-39,0,39,Paid
5117573,-33,0,33,Paid
5117574,-26,0,26,Paid
5117576,-60,0,60,Paid
5117577,-43,-19,24,Paid
5117578,-32,0,32,Paid
5117579,-40,0,40,Paid
5117580,-39,-20,19,Paid
5117581,-56,-25,31,Paid
5117582,-18,0,18,Paid
5117583,-17,0,17,Paid
5117584,-16,0,16,Paid
5117585,-8,0,8,Paid
5117586,-8,0,8,Paid
5117588,-7,0,7,No Loan
5117589,-5,0,5,No Loan
5117591,-59,0,59,Paid
5117592,-42,0,42,Paid
5117593,-43,0,43,Paid
5117594,-59,0,59,Paid
5117596,-48,0,48,Paid
5117598,-26,0,26,Paid
5117599,-1,0,1,Paid
5117600,-18,0,18,No Loan
5117601,-18,0,18,No Loan
5117602,-42,-21,21,No Loan
5117603,-21,-4,17,Paid
5117604,-42,-21,21,No Loan
5117605,-14,0,14,No Loan
5117608,-1,0,1,No Loan
5117609,-12,0,12,No Loan
5117611,-56,0,56,Paid
5117612,-17,0,17,No Loan
5117613,-17,0,17,Paid
5117614,-22,0,22,No Loan
5117615,-14,0,14,No Loan
5117616,-35,-4,31,No Loan
5117617,-40,-9,31,No Loan
5117618,-21,0,21,No Loan
5117619,-30,0,30,No Loan
5117620,-15,0,15,Paid
5117621,-16,0,16,No Loan
5117622,-14,0,14,No Loan
5117623,-24,0,24,No Loan
5117624,-30,0,30,No Loan
5117625,-24,0,24,Paid
5117626,-53,0,53,No Loan
5117627,-50,0,50,Paid
5117628,-21,0,21,Paid
5117629,-24,0,24,Paid
5117631,-50,0,50,No Loan
5117632,-36,0,36,No Loan
5117634,0,0,0,No Loan
5117635,-23,-11,12,No Loan
5117636,-34,0,34,No Loan
5117637,-12,-8,4,No Loan
5117638,-4,0,4,No Loan
5117639,-19,0,19,No Loan
5117640,-47,0,47,No Loan
5117641,-11,0,11,No Loan
5117642,-36,-8,28,Paid
5117643,-13,0,13,Paid
5117645,-29,0,29,No Loan
5117646,-29,-1,28,Paid
5117647,-17,0,17,Paid
5117649,-25,0,25,No Loan
5117650,0,0,0,Paid
5117651,-10,0,10,Paid
5117652,-58,-30,28,Paid
5117653,-52,-51,1,No Loan
5117654,-35,-31,4,Paid
5117655,-3,0,3,Paid
5117657,-32,-11,21,Paid
5117659,-20,0,20,Paid
5117660,-50,0,50,No Loan
5117664,-51,0,51,No Loan
5117666,-7,0,7,No Loan
5117667,-31,-15,16,Paid
5117668,-17,0,17,No Loan
5117669,-13,0,13,Paid
5117670,-15,0,15,No Loan
5117672,-30,0,30,Paid
5117673,-23,0,23,Paid
5117675,-10,0,10,Paid
5117676,-28,0,28,No Loan
5117677,-49,-20,29,Paid
5117679,-5,0,5,Paid
5117680,-50,0,50,Paid
5117681,-39,-11,28,Paid
5117682,-28,0,28,Paid
5117683,-12,0,12,Paid
5117684,-6,0,6,No Loan
5117685,-1,0,1,Paid
5117686,-20,0,20,No Loan
5117688,-37,-11,26,No Loan
5117689,-15,0,15,Paid
5117690,-25,0,25,Paid
5117691,-37,0,37,Paid
5117692,-45,-30,15,No Loan
5117693,-29,0,29,No Loan
5117694,-28,0,28,No Loan
5117695,-60,-31,29,No Loan
5117696,-29,0,29,No Loan
5117697,-60,-31,29,No Loan
5117698,-39,0,39,No Loan
5117699,-28,0,28,No Loan
5117700,-23,0,23,No Loan
5117702,-46,0,46,No Loan
5117704,-7,0,7,Paid
5117707,-33,-25,8,Paid
5117708,-18,0,18,No Loan
5117709,-7,0,7,No Loan
5117710,-1,0,1,Paid
5117711,-26,0,26,Paid
5117712,-49,0,49,Paid
5117713,-20,0,20,Paid
5117714,-12,0,12,Paid
5117716,-52,-42,10,Paid
5117718,-9,0,9,Paid
5117719,-52,-42,10,Paid
5117723,-40,0,40,No Loan
5117724,-41,0,41,Paid
5117725,-41,0,41,Paid
5117726,-39,0,39,Paid
5117727,-23,0,23,Paid
5117728,-20,0,20,Paid
5117729,-16,0,16,No Loan
5117730,-9,0,9,Paid
5117731,-9,0,9,Paid
5117732,-19,-10,9,Paid
5117736,-32,0,32,Paid
5117737,-39,-2,37,Paid
5117738,-43,-21,22,Paid
5117739,-37,0,37,Paid
5117740,-22,0,22,Paid
5117742,-34,0,34,Paid
5117743,-37,0,37,Paid
5117744,-51,-9,42,Paid
5117745,-15,0,15,Paid
5117746,-44,-2,42,Paid
5117747,-14,0,14,Paid
5117751,-53,-11,42,Paid
5117752,-44,-2,42,Paid
5117753,-41,0,41,Paid
5117754,-28,0,28,Paid
5117755,-14,0,14,Paid
5117756,-6,0,6,Paid
5117758,-22,-1,21,Paid
5117759,-21,0,21,Paid
5117760,-20,0,20,Paid
5117761,-3,0,3,Paid
5117762,-2,0,2,Paid
5117763,-52,-32,20,Paid
5117764,-58,-38,20,Paid
5117765,-41,-21,20,Paid
5117767,-51,0,51,Paid
5117768,-60,-8,52,Paid
5117769,-28,0,28,Paid
5117770,-6,0,6,No Loan
5117771,-60,-54,6,Paid
5117772,-19,-3,16,No Loan
5117773,-19,0,19,Paid
5117775,-15,-9,6,Closed
5117776,-5,0,5,Paid
5117777,-5,0,5,Paid
5117778,-11,0,11,Paid
5117779,-56,-51,5,Paid
5117780,-40,-11,29,Paid
5117781,-30,0,30,No Loan
5117782,-4,0,4,Paid
5117783,-39,0,39,No Loan
5117785,-26,0,26,No Loan
5117787,-44,0,44,No Loan
5117788,-50,0,50,No Loan
5117790,-28,0,28,No Loan
5117791,-50,0,50,No Loan
5117793,-58,0,58,No Loan
5117794,-40,0,40,No Loan
5117795,-20,0,20,Paid
5117796,-11,0,11,No Loan
5117797,0,0,0,No Loan
5117799,-56,0,56,No Loan
5117800,-56,0,56,No Loan
5117801,-57,0,57,No Loan
5117803,-15,0,15,Paid
5117804,-18,0,18,Paid
5117805,-6,0,6,Paid
5117806,-55,0,55,No Loan
5117809,-2,0,2,No Loan
5117810,-26,-23,3,No Loan
5117811,-52,-49,3,No Loan
5117812,-13,-10,3,No Loan
5117813,-15,0,15,Paid
5117814,-18,0,18,Paid
5117815,-27,-11,16,No Loan
5117816,-15,0,15,No Loan
5117817,-36,-28,8,Paid
5117818,-47,-39,8,Paid
5117819,-3,0,3,No Loan
5117820,-55,-47,8,Paid
5117822,-34,-26,8,Paid
5117823,-8,0,8,No Loan
5117824,-8,0,8,Paid
5117825,-48,0,48,No Loan
5117826,-42,0,42,Paid
5117827,-3,0,3,No Loan
5117828,-15,0,15,Paid
5117829,-5,0,5,Paid
5117832,-23,-15,8,Paid
5117834,-13,-5,8,Paid
5117835,-39,-31,8,Paid
5117836,-27,-19,8,Paid
5117837,-7,0,7,Paid
5117842,-41,0,41,Paid
5117843,-43,0,43,Paid
5117844,-32,0,32,Paid
5117845,-43,0,43,Paid
5117846,-25,-19,6,No Loan
5117847,-5,0,5,No Loan
5117848,-3,0,3,No Loan
5117849,-17,0,17,No Loan
5117850,-21,0,21,No Loan
5117851,-37,-10,27,No Loan
5117852,-37,-31,6,Paid
5117853,-5,0,5,Paid
5117854,-19,-13,6,Paid
5117855,-6,0,6,Paid
5117859,-29,0,29,No Loan
5117862,-15,0,15,No Loan
5117864,-45,-11,34,Paid
5117865,-33,0,33,Paid
5117866,-28,0,28,Paid
5117868,-33,0,33,Paid
5117869,-28,0,28,No Loan
5117871,-13,0,13,No Loan
5117873,-18,0,18,Paid
5117874,-23,0,23,Paid
5117876,-4,0,4,Paid
5117877,-36,0,36,Paid
5117879,-7,0,7,No Loan
5117880,-15,0,15,Paid
5117881,-29,0,29,No Loan
5117882,-44,0,44,No Loan
5117883,-60,0,60,No Loan
5117885,-2,0,2,No Loan
5117886,-13,-8,5,Paid
5117887,-34,-29,5,Paid
5117888,-4,0,4,Paid
5117889,-4,0,4,Paid
5117892,-8,0,8,Paid
5117895,-35,0,35,Paid
5117899,-33,0,33,Paid
5117900,-7,0,7,Paid
5117901,-31,0,31,Paid
5117902,-24,0,24,Paid
5117903,-2,0,2,Paid
5117904,-11,0,11,Paid
5117905,-36,0,36,Paid
5117906,-21,0,21,Paid
5117907,-6,0,6,Paid
5117908,-51,-4,47,Paid
5117909,-56,-43,13,Paid
5117910,-44,0,44,Paid
5117911,-31,-25,6,No Loan
5117912,-22,0,22,Paid
5117913,-16,0,16,No Loan
5117914,-13,0,13,Paid
5117915,-16,0,16,No Loan
5117916,-2,0,2,No Loan
5117917,-53,-51,2,No Loan
5117918,-53,-51,2,No Loan
5117919,-16,0,16,No Loan
5117922,-8,0,8,Paid
5117923,-11,0,11,Paid
5117924,-33,-10,23,Paid
5117925,-7,0,7,Paid
5117926,-7,0,7,No Loan
5117927,-3,0,3,Paid
5117928,-2,0,2,Paid
5117929,-34,0,34,No Loan
5117930,-29,0,29,No Loan
5117931,-7,0,7,No Loan
5117933,-54,0,54,No Loan
5117934,-20,0,20,No Loan
5117936,-3,0,3,No Loan
5117937,-23,0,23,Paid
5117940,-6,0,6,No Loan
5117941,-6,0,6,Paid
5117943,-6,0,6,No Loan
5117944,-18,-12,6,No Loan
5117945,-16,0,16,Paid
5117946,-24,0,24,Paid
5117947,-8,0,8,Paid
5117948,-6,0,6,Paid
5117949,-5,0,5,Paid
5117950,-23,0,23,No Loan
5117951,-49,0,49,No Loan
5117953,-41,0,41,Paid
5117954,-45,0,45,Paid
5117955,-45,0,45,Paid
5117957,-45,0,45,Paid
5117959,-38,0,38,Paid
5117960,-22,0,22,Paid
5117961,-53,-5,48,Paid
5117962,-41,0,41,Paid
5117963,-20,0,20,Paid
5117964,-58,0,58,Paid
5117965,-14,0,14,No Loan
5117966,-25,0,25,No Loan
5117967,-25,0,25,No Loan
5117968,-59,0,59,No Loan
5117970,-46,0,46,No Loan
5117971,-45,0,45,No Loan
5117973,-47,0,47,Paid
5117974,-5,0,5,Paid
5117975,-51,-25,26,Paid
5117976,-39,-34,5,Paid
5117977,-17,-12,5,Paid
5117978,-35,0,35,Paid
5117979,-35,0,35,No Loan
5117980,-19,0,19,Paid
5117982,-42,0,42,No Loan
5117984,-20,0,20,No Loan
5117985,-16,0,16,No Loan
5117986,-26,-23,3,No Loan
5117987,-9,-6,3,No Loan
5117988,-2,0,2,No Loan
5117989,-9,-6,3,No Loan
5117990,-1,0,1,No Loan
5117991,-2,0,2,No Loan
5117994,-39,0,39,No Loan
5117995,-60,-23,37,No Loan
5117996,-50,0,50,No Loan
5117997,-36,0,36,No Loan
5118000,-39,0,39,No Loan
5118001,-60,-20,40,Paid
5118002,-39,0,39,Paid
5118003,-37,0,37,Paid
5118004,-57,-39,18,No Loan
5118005,-17,0,17,No Loan
5118006,-2,0,2,Paid
5118008,-21,0,21,Paid
5118009,-1,0,1,No Loan
5118011,-21,0,21,Paid
5118012,-18,-14,4,No Loan
5118013,-3,0,3,No Loan
5118016,-48,0,48,No Loan
5118017,-59,0,59,No Loan
5118018,-7,0,7,No Loan
5118019,-40,0,40,No Loan
5118020,-8,0,8,No Loan
5118021,-1,0,1,No Loan
5118022,-44,0,44,No Loan
5118023,-8,0,8,No Loan
5118024,-41,0,41,Paid
5118025,-21,-9,12,Paid
5118026,-27,0,27,Paid
5118027,-24,0,24,Paid
5118028,-32,-10,22,Paid
5118029,-21,0,21,Paid
5118030,-12,0,12,Paid
5118031,-36,-30,6,Paid
5118032,-2,0,2,Paid
5118033,-23,0,23,Paid
5118034,-2,0,2,No Loan
5118035,-39,-14,25,Paid
5118036,-25,0,25,Paid
5118037,-4,0,4,No Loan
5118038,-8,0,8,Paid
5118039,-27,-16,11,No Loan
5118040,-22,-11,11,No Loan
5118041,-14,-3,11,No Loan
5118042,-10,0,10,No Loan
5118043,-19,-4,15,No Loan
5118044,-49,0,49,No Loan
5118046,-12,0,12,Paid
5118047,-21,0,21,No Loan
5118048,-38,0,38,No Loan
5118049,-51,-29,22,No Loan
5118050,-2,0,2,No Loan
5118051,-8,-6,2,No Loan
5118052,-8,0,8,No Loan
5118053,-5,0,5,No Loan
5118054,-9,-1,8,No Loan
5118055,-1,0,1,No Loan
5118056,-47,-5,42,Paid
5118057,-11,0,11,Paid
5118058,-42,-16,26,No Loan
5118059,-26,0,26,Paid
5118061,-10,0,10,No Loan
5118062,-24,0,24,No Loan
5118063,-25,0,25,No Loan
5118064,-3,0,3,No Loan
5118066,-2,0,2,No Loan
5118067,-36,0,36,Paid
5118068,-36,0,36,No Loan
5118069,-34,0,34,No Loan
5118072,-39,-3,36,No Loan
5118073,-47,0,47,Paid
5118076,-12,-10,2,Paid
5118077,-8,-6,2,Paid
5118078,-8,-6,2,Paid
5118079,-2,0,2,Paid
5118080,-26,-1,25,Paid
5118081,-25,0,25,Paid
5118082,-13,0,13,Paid
5118083,-13,0,13,Paid
5118084,-32,-7,25,Paid
5118085,-29,-4,25,Paid
5118086,-20,0,20,Paid
5118088,-47,0,47,No Loan
5118089,-10,0,10,No Loan
5118090,-33,0,33,No Loan
5118091,-47,0,47,No Loan
5118092,-47,0,47,No Loan
5118093,-21,0,21,No Loan
5118095,-59,0,59,Paid
5118097,-24,0,24,Paid
5118098,-18,0,18,No Loan
5118099,-13,0,13,No Loan
5118100,-15,-3,12,Paid
5118101,-6,0,6,Paid
5118102,-6,0,6,Paid
5118103,-16,0,16,Paid
5118104,-9,0,9,No Loan
5118105,-6,0,6,No Loan
5118106,-8,0,8,Paid
5118107,-17,0,17,Paid
5118108,-3,0,3,Paid
5118109,-8,0,8,Paid
5118110,-16,-4,12,No Loan
5118111,-13,0,13,No Loan
5118112,-12,0,12,Paid
5118113,-6,0,6,No Loan
5118114,-12,0,12,No Loan
5118115,-7,0,7,Paid
5118118,-23,-9,14,Paid
5118119,-16,0,16,Paid
5118120,-13,0,13,Paid
5118121,-13,0,13,Paid
5118123,-20,0,20,Paid
5118124,-51,0,51,No Loan
5118125,-24,0,24,Paid
5118126,-51,0,51,No Loan
5118127,-39,0,39,No Loan
5118128,-59,-47,12,Paid
5118129,-23,-11,12,Paid
5118131,-31,0,31,Paid
5118133,-28,-16,12,Paid
5118134,-43,-31,12,Paid
5118135,-4,0,4,No Loan
5118138,-44,-32,12,Paid
5118139,-9,0,9,Paid
5118140,-18,-6,12,Paid
5118145,-22,0,22,No Loan
5118146,-46,0,46,No Loan
5118147,-23,-16,7,No Loan
5118148,-7,0,7,No Loan
5118149,-36,-16,20,Paid
5118150,-6,0,6,Paid
5118151,-48,-28,20,Paid
5118152,-58,-13,45,Paid
5118153,-39,0,39,No Loan
5118154,-52,-45,7,No Loan
5118155,-25,0,25,Paid
5118156,-29,-5,24,Paid
5118157,-21,0,21,Paid
5118158,-44,0,44,Paid
5118159,-52,-48,4,Paid
5118160,-24,0,24,Paid
5118161,-24,-2,22,Paid
5118162,-21,-2,19,Paid
5118163,-6,0,6,No Loan
5118164,-28,0,28,No Loan
5118166,-48,0,48,Paid
5118167,-48,0,48,No Loan
5118171,-24,0,24,Paid
5118172,-10,0,10,No Loan
5118173,-6,0,6,No Loan
5118174,-47,-4,43,No Loan
5118175,-13,0,13,Paid
5118176,-35,-21,14,No Loan
5118177,-9,0,9,No Loan
5118178,-5,0,5,No Loan
5118179,-17,-2,15,Paid
5118180,-10,0,10,Paid
5118181,-4,0,4,Paid
5118182,-25,0,25,Paid
5118183,-36,-19,17,Paid
5118184,-13,0,13,Paid
5118185,-13,0,13,No Loan
5118186,-25,-12,13,No Loan
5118187,-52,-39,13,No Loan
5118188,-47,-2,45,No Loan
5118189,-19,0,19,No Loan
5118190,-47,-2,45,No Loan
5118191,-44,0,44,No Loan
5118192,-60,0,60,No Loan
5118193,-53,-24,29,Paid
5118194,-19,0,19,No Loan
5118195,-51,0,51,No Loan
5118196,-28,0,28,No Loan
5118197,-5,0,5,No Loan
5118198,-7,0,7,No Loan
5118199,-23,0,23,Paid
5118200,-9,0,9,Paid
5118201,-36,0,36,Paid
5118202,-57,-27,30,Paid
5118203,-33,0,33,Paid
5118204,-32,0,32,Paid
5118205,-19,0,19,Paid
5118206,-14,0,14,Paid
5118207,-4,0,4,Paid
5118208,0,0,0,Paid
5118210,-41,0,41,Paid
5118211,-27,0,27,Paid
5118212,-43,0,43,Paid
5118213,-38,0,38,Paid
5118214,-10,-2,8,Paid
5118215,-27,-17,10,Paid
5118216,-35,0,35,No Loan
5118217,-6,0,6,No Loan
5118218,-6,0,6,No Loan
5118219,-24,-2,22,No Loan
5118220,-22,0,22,No Loan
5118221,-30,-3,27,No Loan
5118222,-26,-4,22,No Loan
5118223,-20,0,20,No Loan
5118225,-9,0,9,Paid
5118226,-20,0,20,No Loan
5118227,-16,0,16,No Loan
5118230,-13,0,13,No Loan
5118231,-20,-7,13,No Loan
5118232,-2,0,2,Paid
5118233,-39,-8,31,Paid
5118234,-31,0,31,No Loan
5118235,-28,0,28,Paid
5118238,-6,0,6,No Loan
5118239,-31,0,31,Paid
5118241,-3,0,3,Paid
5118242,-42,0,42,No Loan
5118243,-50,-7,43,Paid
5118246,-42,0,42,No Loan
5118247,-16,0,16,Paid
5118248,-6,0,6,No Loan
5118249,-34,0,34,Paid
5118252,-19,0,19,No Loan
5118253,-36,0,36,No Loan
5118254,-25,0,25,No Loan
5118255,-25,0,25,No Loan
5118256,-13,0,13,No Loan
5118257,-11,0,11,Paid
5118258,-59,-14,45,Paid
5118259,-22,-10,12,No Loan
5118260,-45,0,45,Paid
5118261,-53,-8,45,Paid
5118262,-17,0,17,Paid
5118264,-51,-11,40,Paid
5118267,-40,0,40,Paid
5118268,-23,0,23,Paid
5118269,-9,0,9,Paid
5118270,-6,0,6,Paid
5118271,-17,0,17,Paid
5118273,-24,-22,2,Paid
5118275,-56,0,56,Paid
5118276,-24,0,24,Paid
5118278,-24,0,24,Paid
5118279,-39,0,39,Paid
5118280,-48,0,48,Paid
5118282,-48,-24,24,No Loan
5118283,-39,0,39,Paid
5118284,-25,0,25,No Loan
5118285,-34,0,34,No Loan
5118286,-20,0,20,Paid
5118287,-54,0,54,Paid
5118288,-29,0,29,Paid
5118289,-14,0,14,Paid
5118291,-38,0,38,Paid
5118292,-56,-24,32,Paid
5118293,-59,-34,25,Paid
5118294,-39,0,39,Paid
5118295,-24,0,24,No Loan
5118296,-25,0,25,Paid
5118297,-59,-34,25,Paid
5118298,-52,-20,32,No Loan
5118299,-47,0,47,Paid
5118300,-42,-34,8,No Loan
5118301,-32,0,32,Paid
5118302,-31,0,31,No Loan
5118303,-7,0,7,Paid
5118304,0,0,0,No Loan
5118305,-40,0,40,Paid
5118306,-33,0,33,Paid
5118307,-47,-32,15,No Loan
5118308,-3,0,3,Paid
5118309,-4,0,4,Paid
5118310,-48,-45,3,Paid
5118311,-2,0,2,No Loan
5118312,-23,0,23,Paid
5118313,-23,0,23,Paid
5118315,-46,0,46,Paid
5118316,-11,0,11,No Loan
5118319,-10,0,10,No Loan
5118320,-38,0,38,Paid
5118321,-2,0,2,Paid
5118324,-42,-4,38,Paid
5118325,-37,0,37,No Loan
5118326,-37,0,37,No Loan
5118327,-28,0,28,No Loan
5118328,-17,0,17,No Loan
5118329,-24,0,24,Paid
5118330,-26,-4,22,Paid
5118331,-31,-9,22,Paid
5118332,-2,0,2,Paid
5118333,-41,0,41,No Loan
5118334,-32,0,32,No Loan
5118336,-57,0,57,No Loan
5118337,-12,0,12,No Loan
5118338,-17,0,17,No Loan
5118339,-38,0,38,No Loan
5118342,-2,0,2,No Loan
5118343,-3,0,3,No Loan
5118344,-1,0,1,No Loan
5118345,0,0,0,No Loan
5118346,-30,-29,1,No Loan
5118347,-12,0,12,Paid
5118348,-4,0,4,No Loan
5118349,-37,-24,13,Paid
5118351,-6,0,6,No Loan
5118352,-31,-5,26,No Loan
5118353,-26,0,26,No Loan
5118354,-49,0,49,Paid
5118355,-49,-17,32,No Loan
5118356,-34,0,34,Paid
5118357,-31,0,31,Paid
5118358,-23,0,23,No Loan
5118359,-26,0,26,Paid
5118360,-25,0,25,No Loan
5118361,-24,0,24,Paid
5118362,-39,0,39,Paid
5118363,-16,0,16,No Loan
5118364,-15,0,15,Paid
5118365,-37,-1,36,Paid
5118366,-37,-18,19,Paid
5118367,-23,0,23,Paid
5118368,-19,0,19,Paid
5118369,-19,0,19,Paid
5118370,-12,-1,11,Paid
5118371,-12,0,12,Paid
5118372,-39,0,39,No Loan
5118373,-37,0,37,Paid
5118374,-47,0,47,No Loan
5118376,-47,0,47,No Loan
5118377,-39,0,39,Paid
5118378,-6,0,6,No Loan
5118380,-60,0,60,No Loan
5118382,-38,0,38,No Loan
5118383,-47,0,47,No Loan
5118384,-10,0,10,No Loan
5118385,-32,0,32,No Loan
5118386,-60,0,60,No Loan
5118387,-47,-15,32,Paid
5118389,-31,0,31,No Loan
5118390,-23,0,23,No Loan
5118391,-32,0,32,No Loan
5118392,-23,0,23,No Loan
5118393,-34,0,34,No Loan
5118394,-18,0,18,No Loan
5118395,-24,0,24,No Loan
5118396,-7,0,7,No Loan
